ORGANISATION NAME,EFEFCTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION No.
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,49.50 ,CLEANING EQUIPMENT,V002385628
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,129.00 ,CONSUMABLES,V002385628
ROCHDALE BOROUGH COUNCIL,01-Apr-25,PUBLIC HEALTH,G2 RECRUITMENT SOLUTIONS LTD,01-Apr-25,"1,680.00 ",ACTIVITIES,V002385629
ROCHDALE BOROUGH COUNCIL,01-Apr-25,COMMISSIONING AND STATUTORY,PANORAMIC ASSOCIATES LTD,01-Apr-25,"3,625.00 ",CONSULTANT FEES,V002385630
ROCHDALE BOROUGH COUNCIL,01-Apr-25,EARLY HELP AND SCHOOLS,AXIOM EDUCATION ROCHDALE LIMITED,01-Apr-25,109.98 ,SPECIFIED MAINTENANCE,V002385632
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,14.28 ,CLEANING EQUIPMENT,V002385634
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,7.14 ,CLEANING EQUIPMENT,V002385634
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,1.45 ,CLEANING MATERIALS,V002385634
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,9.00 ,CLEANING EQUIPMENT,V002385634
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,6.75 ,CONSUMABLES,V002385634
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,5.50 ,CONSUMABLES,V002385634
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,18.50 ,CLEANING EQUIPMENT,V002385634
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,8.50 ,CLEANING EQUIPMENT,V002385634
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,33.00 ,CLEANING EQUIPMENT,V002385634
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,64.50 ,CONSUMABLES,V002385634
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,71.85 ,CONSUMABLES,V002385634
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,13.50 ,CLEANING MATERIALS,V002385634
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,26.00 ,CLEANING EQUIPMENT,V002385634
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,26.00 ,CLEANING EQUIPMENT,V002385634
ROCHDALE BOROUGH COUNCIL,01-Apr-25,ADULT CARE LCO FUNCTIONS,PANORAMIC ASSOCIATES LTD,01-Apr-25,"4,500.00 ",CONSULTANT FEES,V002385636
ROCHDALE BOROUGH COUNCIL,01-Apr-25,COMMISSIONING AND STATUTORY,PANORAMIC ASSOCIATES LTD,01-Apr-25,"3,000.00 ",CONSULTANT FEES,V002385637
ROCHDALE BOROUGH COUNCIL,01-Apr-25,PUBLIC HEALTH,PENNINE CARE NHS,01-Apr-25,"43,258.33 ",CONTRACTED SERVICES,V002385639
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,27.00 ,CLEANING MATERIALS,V002385651
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,18.00 ,CLEANING MATERIALS,V002385651
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,29.00 ,CLEANING MATERIALS,V002385651
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,17.98 ,CLEANING EQUIPMENT,V002385651
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,5.70 ,CLEANING EQUIPMENT,V002385651
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,4.50 ,CLEANING EQUIPMENT,V002385651
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,4.50 ,CLEANING EQUIPMENT,V002385651
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,2.50 ,CLEANING EQUIPMENT,V002385651
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,15.00 ,CLEANING EQUIPMENT,V002385651
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,15.00 ,CLEANING EQUIPMENT,V002385651
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,9.00 ,CLEANING EQUIPMENT,V002385651
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,9.00 ,CLEANING EQUIPMENT,V002385651
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,29.98 ,CONSUMABLES,V002385651
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,55.50 ,CLEANING EQUIPMENT,V002385651
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,23.00 ,CONSUMABLES,V002385651
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,127.50 ,CLEANING EQUIPMENT,V002385651
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,7.25 ,CLEANING MATERIALS,V002385652
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,11.85 ,CLEANING MATERIALS,V002385652
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,7.50 ,CLEANING EQUIPMENT,V002385652
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,7.50 ,CLEANING EQUIPMENT,V002385652
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,15.24 ,CONSUMABLES,V002385652
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,11.95 ,CLEANING EQUIPMENT,V002385652
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,79.50 ,CONSUMABLES,V002385652
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,51.00 ,CLEANING EQUIPMENT,V002385652
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,107.50 ,CONSUMABLES,V002385652
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,16.75 ,CONSUMABLES,V002385652
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,5.50 ,CLEANING EQUIPMENT,V002385652
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,95.80 ,CONSUMABLES,V002385653
ROCHDALE BOROUGH COUNCIL,01-Apr-25,ECONOMY DIRECTORATE,COLLEGE SEWING MACHINE PARTS LTD PENSION SCHEME,01-Apr-25,100.00 ,RENTS,V002385654
ROCHDALE BOROUGH COUNCIL,01-Apr-25,ECONOMY DIRECTORATE, 117 CONSULTING LTD,01-Apr-25,600.00 ,TRAINING,V002385655
ROCHDALE BOROUGH COUNCIL,01-Apr-25,ADULT CARE LCO FUNCTIONS,NONSTOP CONSULTING LTD,01-Apr-25,4.05 ,AGENCY STAFF,V002385656
ROCHDALE BOROUGH COUNCIL,01-Apr-25,EARLY HELP AND SCHOOLS,BAKER ROSS LTD,01-Apr-25,15.80 ,ACTIVITIES,V002385667
ROCHDALE BOROUGH COUNCIL,01-Apr-25,EARLY HELP AND SCHOOLS,BAKER ROSS LTD,01-Apr-25,19.50 ,ACTIVITIES,V002385667
ROCHDALE BOROUGH COUNCIL,01-Apr-25,EARLY HELP AND SCHOOLS,BAKER ROSS LTD,01-Apr-25,27.50 ,ACTIVITIES,V002385667
ROCHDALE BOROUGH COUNCIL,01-Apr-25,CHILDREN’S SOCIAL CARE,KEYS PCE LTD,01-Apr-25,"17,554.28 ",EBD (EMOT & BEHAV DIFF) PLACEMENTS,V002385668
ROCHDALE BOROUGH COUNCIL,01-Apr-25,EARLY HELP AND SCHOOLS,ALCEDO ORANGE LTD,01-Apr-25,384.00 ,HOME CARE - CHILDRENS SERVICES,V002385670
ROCHDALE BOROUGH COUNCIL,01-Apr-25,EARLY HELP AND SCHOOLS,YORKSHIRE PURCHASING ORGANISATION,01-Apr-25,25.98 ,EQUIPMENT - GENERAL,V002385671
ROCHDALE BOROUGH COUNCIL,01-Apr-25,EARLY HELP AND SCHOOLS,YORKSHIRE PURCHASING ORGANISATION,01-Apr-25,1.49 ,EQUIPMENT - GENERAL,V002385671
ROCHDALE BOROUGH COUNCIL,01-Apr-25,EARLY HELP AND SCHOOLS,YORKSHIRE PURCHASING ORGANISATION,01-Apr-25,45.99 ,EQUIPMENT - GENERAL,V002385671
ROCHDALE BOROUGH COUNCIL,01-Apr-25,EARLY HELP AND SCHOOLS,YORKSHIRE PURCHASING ORGANISATION,01-Apr-25,29.99 ,EQUIPMENT - GENERAL,V002385671
ROCHDALE BOROUGH COUNCIL,01-Apr-25,EARLY HELP AND SCHOOLS,YORKSHIRE PURCHASING ORGANISATION,01-Apr-25,10.99 ,EQUIPMENT - GENERAL,V002385671
ROCHDALE BOROUGH COUNCIL,01-Apr-25,EARLY HELP AND SCHOOLS,YORKSHIRE PURCHASING ORGANISATION,01-Apr-25,19.49 ,EQUIPMENT - GENERAL,V002385671
ROCHDALE BOROUGH COUNCIL,01-Apr-25,EARLY HELP AND SCHOOLS,YORKSHIRE PURCHASING ORGANISATION,01-Apr-25,22.49 ,EQUIPMENT - GENERAL,V002385671
ROCHDALE BOROUGH COUNCIL,01-Apr-25,ECONOMY DIRECTORATE,MAX FORDHAM LLP,01-Apr-25,216.66 ,CONSULTANTS FEES,V002385672
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,40.50 ,CLEANING MATERIALS,V002385673
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,9.50 ,CLEANING MATERIALS,V002385673
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,15.80 ,CLEANING MATERIALS,V002385673
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,7.90 ,CLEANING MATERIALS,V002385674
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,2.38 ,CLEANING EQUIPMENT,V002385674
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,2.38 ,CLEANING EQUIPMENT,V002385674
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,3.75 ,CLEANING EQUIPMENT,V002385674
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,7.50 ,CLEANING EQUIPMENT,V002385674
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,15.24 ,CONSUMABLES,V002385674
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,5.86 ,CONSUMABLES,V002385674
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,11.95 ,CLEANING EQUIPMENT,V002385674
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,82.50 ,CLEANING EQUIPMENT,V002385674
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,263.45 ,CONSUMABLES,V002385674
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,15.00 ,CLEANING EQUIPMENT,V002385675
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,70.20 ,CONSUMABLES,V002385675
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,209.60 ,CONSUMABLES,V002385675
ROCHDALE BOROUGH COUNCIL,01-Apr-25,PUBLIC HEALTH,SOLON SECURITY LIMITED,01-Apr-25,601.00 ,MINOR BUILDING WORKS,V002385676
ROCHDALE BOROUGH COUNCIL,01-Apr-25,PUBLIC HEALTH,SOLON SECURITY LIMITED,01-Apr-25,601.00 ,MINOR BUILDING WORKS,V002385676
ROCHDALE BOROUGH COUNCIL,01-Apr-25,ECONOMY DIRECTORATE,LIGHT AND WALL LTD,01-Apr-25,"2,007.00 ",CONSULTANTS FEES,V002385677
ROCHDALE BOROUGH COUNCIL,01-Apr-25,EARLY HELP AND SCHOOLS,HEALTH AND SAFETY SOLUTIONS (NW) LTD,01-Apr-25,264.00 ,TRAINING,V002385680
ROCHDALE BOROUGH COUNCIL,01-Apr-25,EARLY HELP AND SCHOOLS,AXIOM EDUCATION ROCHDALE LIMITED,01-Apr-25,500.00 ,VANDALISM,V002385683
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,H B CLARK AND CO SUCCESSORS LTD,01-Apr-25,957.04 ,PROVISIONS,V002385694
ROCHDALE BOROUGH COUNCIL,01-Apr-25,PUBLIC HEALTH,HOLGATE HOUSE,01-Apr-25,100.57 ,CONTRACTED SERVICES,V002385695
ROCHDALE BOROUGH COUNCIL,01-Apr-25,EARLY HELP AND SCHOOLS,AXIOM EDUCATION ROCHDALE LIMITED,01-Apr-25,30.00 ,VANDALISM,V002385696
ROCHDALE BOROUGH COUNCIL,01-Apr-25,PUBLIC HEALTH,HOLGATE HOUSE,01-Apr-25,804.56 ,CONTRACTED SERVICES,V002385697
ROCHDALE BOROUGH COUNCIL,01-Apr-25,PUBLIC HEALTH,LIGHTHOUSE SECURITY,01-Apr-25,419.76 ,CONTRACTED SERVICES,V002385698
ROCHDALE BOROUGH COUNCIL,01-Apr-25,PUBLIC HEALTH,PLATT WHITE PARTNERSHIP,01-Apr-25,700.00 ,PROFESSIONAL FEES,V002385699
ROCHDALE BOROUGH COUNCIL,01-Apr-25,PUBLIC HEALTH,APP USER GROUP,01-Apr-25,150.00 ,SOFTWARE,V002385700
ROCHDALE BOROUGH COUNCIL,01-Apr-25,EARLY HELP AND SCHOOLS,PHS GROUP PLC,01-Apr-25,728.46 ,HYGIENE EQUIPMENT,V002385701
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,NORTHGATE VEHICLE HIRE LIMITED,01-Apr-25,"3,535.84 ",TRANSACTIONS-EXPENDITURE,V002385702
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,WITHOUT WALLS OUTDOOR ARTS CONSORTIUM,01-Apr-25,"5,000.00 ",ACTIVITIES,V002385704
ROCHDALE BOROUGH COUNCIL,01-Apr-25,EARLY HELP AND SCHOOLS,PHS GROUP PLC,01-Apr-25,410.64 ,HYGIENE EQUIPMENT,V002385705
ROCHDALE BOROUGH COUNCIL,01-Apr-25,EARLY HELP AND SCHOOLS,PHS GROUP PLC,01-Apr-25,410.64 ,HYGIENE EQUIPMENT,V002385710
ROCHDALE BOROUGH COUNCIL,01-Apr-25,EARLY HELP AND SCHOOLS,PHS GROUP PLC,01-Apr-25,"1,006.20 ",HYGIENE EQUIPMENT,V002385711
ROCHDALE BOROUGH COUNCIL,01-Apr-25,EARLY HELP AND SCHOOLS,PHS GROUP PLC,01-Apr-25,"1,229.76 ",HYGIENE EQUIPMENT,V002385712
ROCHDALE BOROUGH COUNCIL,01-Apr-25,EARLY HELP AND SCHOOLS,PHS GROUP PLC,01-Apr-25,"1,959.90 ",HYGIENE EQUIPMENT,V002385713
ROCHDALE BOROUGH COUNCIL,01-Apr-25,EARLY HELP AND SCHOOLS,PHS GROUP PLC,01-Apr-25,317.20 ,HYGIENE EQUIPMENT,V002385714
ROCHDALE BOROUGH COUNCIL,01-Apr-25,ADULT CARE LCO FUNCTIONS,TF JONES PROPERTY SERVICES LTD,01-Apr-25,"7,375.75 ",MINOR BUILDING WORKS,V002385720
ROCHDALE BOROUGH COUNCIL,17-Apr-25,PROPERTY AND HIGHWAYS,REACH PUBLISHING SERVICES LTD,17-Apr-25,181.44 ,NEW CONSTRUCTION,V002385773
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,BANNER GROUP LIMITED,01-Apr-25,18.00 ,STATIONERY,V002385779
ROCHDALE BOROUGH COUNCIL,01-Apr-25,EARLY HELP AND SCHOOLS,BAKER ROSS LTD,01-Apr-25,69.77 ,EQUIPMENT - GENERAL,V002385780
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,GIANT CHEESE LTD,01-Apr-25,900.00 ,FEES / COMMISSION,V002385782
ROCHDALE BOROUGH COUNCIL,07-Apr-25,CHILDREN’S SOCIAL CARE,FOSTER CARE ASSOCIATES LIMITED,07-Apr-25,"4,101.00 ",FOSTER PARENTS BASIC ALLOWANCE,V002385816
ROCHDALE BOROUGH COUNCIL,01-Apr-25,ECONOMY DIRECTORATE,DONALD INSALL ASSOCIATES,01-Apr-25,"20,000.00 ",CONSULTANTS FEES,V002386700
ROCHDALE BOROUGH COUNCIL,01-Apr-25,ECONOMY DIRECTORATE,DONALD INSALL ASSOCIATES,01-Apr-25,"9,856.00 ",CONSULTANTS FEES,V002386701
ROCHDALE BOROUGH COUNCIL,01-Apr-25,ECONOMY DIRECTORATE,SIGNS4LIFE,01-Apr-25,255.00 ,CONSULTANTS FEES,V002386702
ROCHDALE BOROUGH COUNCIL,10-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,HOWARTH TIMBER AND BUILDING SUPPLIES LTD,10-Apr-25,9.72 ,BUILDING MATERIALS,V002386705
ROCHDALE BOROUGH COUNCIL,01-Apr-25,PROPERTY AND HIGHWAYS,ARCO GROUP LIMITED,01-Apr-25,52.80 ,"CLOTHES, UNIFORM AND LAUNDRY",V002386707
ROCHDALE BOROUGH COUNCIL,01-Apr-25,EARLY HELP AND SCHOOLS,BANNER GROUP LIMITED,01-Apr-25,119.10 ,PRINTING & STATIONERY,V002386708
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,THE ORIGINAL CAKE CO,01-Apr-25,363.00 ,PROVISIONS,V002386709
ROCHDALE BOROUGH COUNCIL,02-Apr-25,CHILDREN’S SOCIAL CARE,CAPSTONE FOSTER CARE,02-Apr-25,"4,208.16 ",FOSTER PARENTS BASIC ALLOWANCE,V002386713
ROCHDALE BOROUGH COUNCIL,02-Apr-25,CHILDREN’S SOCIAL CARE,CAPSTONE FOSTER CARE,02-Apr-25,"3,916.93 ",FOSTER PARENTS BASIC ALLOWANCE,V002386714
ROCHDALE BOROUGH COUNCIL,02-Apr-25,CHILDREN’S SOCIAL CARE,CAPSTONE FOSTER CARE,02-Apr-25,"4,300.58 ",FOSTER PARENTS BASIC ALLOWANCE,V002386715
ROCHDALE BOROUGH COUNCIL,02-Apr-25,CHILDREN’S SOCIAL CARE,CAPSTONE FOSTER CARE,02-Apr-25,"4,328.13 ",FOSTER PARENTS BASIC ALLOWANCE,V002386716
ROCHDALE BOROUGH COUNCIL,02-Apr-25,CHILDREN’S SOCIAL CARE,CAPSTONE FOSTER CARE,02-Apr-25,"6,022.99 ",FOSTER PARENTS BASIC ALLOWANCE,V002386717
ROCHDALE BOROUGH COUNCIL,02-Apr-25,CHILDREN’S SOCIAL CARE,CAPSTONE FOSTER CARE,02-Apr-25,"6,022.99 ",FOSTER PARENTS BASIC ALLOWANCE,V002386718
ROCHDALE BOROUGH COUNCIL,01-Apr-25,ADULT CARE LCO FUNCTIONS,STANNAH LIFT SERVICES LTD,01-Apr-25,"4,306.00 ",MINOR BUILDING WORKS,V002386719
ROCHDALE BOROUGH COUNCIL,01-Apr-25,ADULT CARE LCO FUNCTIONS,STANNAH LIFT SERVICES LTD,01-Apr-25,"4,122.00 ",MINOR BUILDING WORKS,V002386720
ROCHDALE BOROUGH COUNCIL,08-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,NEWEY LTD,08-Apr-25,666.75 ,"TREES, SHRUBS, PLANTS",V002386723
ROCHDALE BOROUGH COUNCIL,08-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,NEWEY LTD,08-Apr-25,544.00 ,"TREES, SHRUBS, PLANTS",V002386723
ROCHDALE BOROUGH COUNCIL,01-Apr-25,EARLY HELP AND SCHOOLS,NORMANS BURTON UPON TRENT LTD,01-Apr-25,99.00 ,EQUIPMENT - GENERAL,V002386726
ROCHDALE BOROUGH COUNCIL,01-Apr-25,EARLY HELP AND SCHOOLS,NORMANS BURTON UPON TRENT LTD,01-Apr-25,29.50 ,EQUIPMENT - GENERAL,V002386726
ROCHDALE BOROUGH COUNCIL,01-Apr-25,EARLY HELP AND SCHOOLS,NORMANS BURTON UPON TRENT LTD,01-Apr-25,2.50 ,EQUIPMENT - GENERAL,V002386727
ROCHDALE BOROUGH COUNCIL,01-Apr-25,EARLY HELP AND SCHOOLS,BANNER GROUP LIMITED,01-Apr-25,17.32 ,PRINTING & STATIONERY,V002386728
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,LANES GROUP PLC,01-Apr-25,"1,015.00 ",MAINTENANCE,V002386730
ROCHDALE BOROUGH COUNCIL,01-Apr-25,ADULT CARE LCO FUNCTIONS,IAS INDEPENDENT ADVOCATE SERVICES LTD,01-Apr-25,213.34 ,ACTIVITIES,V002386733
ROCHDALE BOROUGH COUNCIL,01-Apr-25,RESOURCES,JADU CREATIVE LTD,01-Apr-25,"7,560.00 ",SOFTWARE,V002386734
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,7.90 ,CLEANING MATERIALS,V002386735
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,7.92 ,CLEANING MATERIALS,V002386735
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,47.60 ,CLEANING EQUIPMENT,V002386735
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,47.60 ,CLEANING EQUIPMENT,V002386735
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,35.96 ,CLEANING EQUIPMENT,V002386735
ROCHDALE BOROUGH COUNCIL,01-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ALLIANCE DISPOSABLES LIMITED,01-Apr-25,215.00 ,CONSUMABLES,V002386735
